code2,名称,总市值
x600490,鹏欣资源,8829419400
x000078,海王生物,8830174800
x603979,金诚信,8832803700
x300280,紫天科技,8835824400
x605007,五洲特纸,8836220900
x603229,奥翔药业,8843459600
x300492,华图山鼎,8843670100
x600226,*ST瀚叶,8855105600
x002301,齐心集团,8859622600
x000981,*ST银亿,8861577700
x002190,成飞集成,8864202100
x600611,大众交通,8865460700
x600403,大有能源,8869914000
x600277,亿利洁能,8874166100
x600063,皖维高新,8878374500
x002335,科华数据,8880556600
x600586,金晶科技,8886949400
x600169,太原重工,8899487800
x002614,奥佳华,8902672800
x600330,天通股份,8909297600
x002544,杰赛科技,8917323700
x000541,佛山照明,8941821900
x600477,杭萧钢构,8959547600
x603187,海容冷链,8961787900
x000011,深物业A,8969485300
x003032,传智教育,8970554800
x603093,南华期货,8972600000
x300428,四通新材,9005209300
x000826,启迪环境,9012646300
x300458,全志科技,9016460600
x600645,中源协和,9026734100
x000976,华铁股份,9047498800
x603888,新华网,9051872000
x300113,顺网科技,9053505600
x300666,江丰电子,9062018100
x600874,创业环保,9077172800
x000813,德展健康,9078001300
x300735,光弘科技,9078559500
x688179,阿拉丁,9082996700
x002911,佛燃能源,9101720000
x603363,傲农生物,9119440200
x300233,金城医药,9124964700
x002285,世联行,9130770000
x002556,辉隆股份,9135887600
x600059,古越龙山,9152493500
x300470,中密控股,9170608800
x000032,深桑达Ａ,9190005300
x300002,神州泰岳,9197521400
x688365,光云科技,9198940000
x601567,三星医疗,9206818500
x688177,百奥泰-U,9221561600
x603987,康德莱,9225212000
x600651,*ST飞乐,9225863100
x002807,江阴银行,9231017600
x002517,恺英网络,9234300600
x603587,地素时尚,9239040000
x600618,氯碱化工,9239635800
x600138,中青旅,9257913600
x600452,涪陵电力,9263744000
x603053,成都燃气,9271122700
x002961,瑞达期货,9273800000
x000501,鄂武商Ａ,9297122100
x601137,博威合金,9322530700
x300123,亚光科技,9330661400
x000650,仁和药业,9351587400
x002023,海特高新,9353936800
x600773,西藏城投,9360525700
x603718,海利生物,9363760000
x600459,贵研铂业,9393213900
x002314,南山控股,9396005300
x600876,洛阳玻璃,9407468400
x000059,华锦股份,9436711000
x300755,华致酒行,9448819700
x603698,航天工程,9460223500
x300166,东方国信,9463466800
x002605,姚记科技,9464493700
x605077,华康股份,9467003200
x688586,江航装备,9471845200
x600337,美克家居,9476864400
x300607,拓斯达,9478256900
x002501,*ST利源,9478500000
x600783,鲁信创投,9483137400
x000498,山东路桥,9497451100
x000735,罗 牛 山,9499987000
x002678,珠江钢琴,9508242300
x002567,唐人神,9515478400
x600881,亚泰集团,9519316800
x688680,海优新材,9524507200
x600851,海欣股份,9559889000
x600420,现代制药,9560991800
x601801,皖新传媒,9568074800
x300604,长川科技,9580024000
x000603,盛达资源,9597473600
x000615,奥园美谷,9600706100
x300008,天海防务,9607842000
x002174,游族网络,9625302700
x600312,平高电气,9647710500
x601678,滨化股份,9652616800
x002695,煌上煌,9655759000
x002183,怡 亚 通,9658275100
x603690,至纯科技,9658380500
x300662,科锐国际,9658453900
x601388,怡球资源,9665577500
x603008,喜临门,9685444700
x002419,天虹股份,9698424000
x600206,有研新材,9719208300
x600252,中恒集团,9765051100
x300206,理邦仪器,9767109800
x603906,龙蟠科技,9780058200
x688057,金达莱,9789720000
x002545,东方铁塔,9790768600
x002097,山河智能,9798352200
x603010,万盛股份,9805973800
x601107,四川成渝,9816372600
x600633,浙数文化,9816506600
x300197,铁汉生态,9851816500
x600228,ST昌九,9854506000
x600094,大名城,9876547000
x300942,易瑞生物,9893224800
x688568,中科星图,9900000000
x300679,电连技术,9912240000
x600338,西藏珠峰,9928322400
x000543,皖能电力,9928861400
x002063,远光软件,9933399900
x300953,C震裕,9960490800
x600171,上海贝岭,9963320800
x300068,南都电源,9973744400
x603103,横店影视,9988650000
x002458,益生股份,10011119900
x300740,御家汇,10070981700
x002539,云图控股,10080798000
x002681,*ST奋达,10090411900
x605168,三人行,10101190700
x300633,开立医疗,10103964200
x002038,双鹭药业,10119397500
x300791,仙乐健康,10140000000
x002635,安洁科技,10156064000
x688658,悦康药业,10165500000
x300085,银之杰,10175623700
x603416,信捷电气,10180760800
x002171,楚江新材,10189311400
x002293,罗莱生活,10213397000
x000061,农 产 品,10215724100
x002651,利君股份,10241588600
x300087,荃银高科,10241855700
x600388,龙净环保,10262977400
x600777,新潮能源,10268748700
x000517,荣安地产,10284069600
x002993,奥海科技,10287520000
x688318,财富趋势,10297848200
x000600,建投能源,10301851700
x600850,华东电脑,10304212800
x600158,中体产业,10314765500
x300910,瑞丰新材,10315500000
x002839,张家港行,10323438800
x600877,ST电能,10326350900
x603916,苏博特,10332591300
x601068,中铝国际,10356733300
x002832,比音勒芬,10381927400
x600363,联创光电,10389424700
x300224,正海磁材,10392143800
x300769,德方纳米,10405427400
x688389,普门科技,10407230000
x000875,吉电股份,10431085900
x002217,合力泰,10439994300
x300327,中颖电子,10457118600
x002036,联创电子,10458010200
x002818,富森美,10464210500
x000935,四川双马,10466767000
x002583,海能达,10467176000
x688007,光峰科技,10490377400
x688333,铂力特,10498400000
x603989,艾华集团,10500891700
x002960,青鸟消防,10510704900
x300860,锋尚文化,10514163400
x000683,远兴能源,10523126800
x000828,东莞控股,10530307100
x300133,华策影视,10534042200
x300226,上海钢联,10539370200
x600518,ST康美,10544586800
x000681,视觉中国,10557702000
x600012,皖通高速,10565345700
x600963,岳阳林纸,10577611200
x002002,鸿达兴业,10587467300
x000789,万年青,10597328000
x688019,安集科技,10603619200
x002091,江苏国泰,10632048900
x000758,中色股份,10634643500
x002815,崇达技术,10634688700
x603699,纽威股份,10635000000
x688100,威胜信息,10655000000
x002726,龙大肉食,10667435000
x300027,华谊兄弟,10672338900
x000970,中科三环,10673304000
x600810,神马股份,10701662200
x600596,新安股份,10705095600
x688133,泰坦科技,10712978900
x300080,易成新能,10717867500
x002434,万里扬,10720000000
x002302,西部建设,10755258700
x002004,华邦健康,10790559600
x603567,珍宝岛,10792823600
x002996,顺博合金,10803790000
x603379,三美股份,10805479000
x002155,湖南黄金,10818355300
x300379,东方通,10825028500
x600761,安徽合力,10880657800
x688368,晶丰明源,10881640000
x688317,之江生物,10897602500
x002245,蔚蓝锂芯,10917558900
x600266,城建发展,10921642000
x600496,精工钢构,10929907700
x600110,诺德股份,10954585900
x300767,震安科技,10959840000
x300803,指南针,10975500000
x002484,江海股份,10976238400
x600635,大众公用,10983057000
x300034,钢研高纳,10985355200
x603208,江山欧派,10988317300
x002195,二三四五,10991707500
x000048,京基智农,11004123900
x601811,新华文轩,11005861700
x600903,贵州燃气,11017631100
x603609,禾丰牧业,11018615800
x002176,*ST江特,11022863300
x000537,广宇发展,11026122700
x600917,重庆燃气,11077947000
x000034,神州数码,11098685000
x300180,华峰超纤,11129900200
x600787,中储股份,11130993200
x601969,海南矿业,11220094600
x688336,三生国健,11245858300
x000881,中广核技,11250567200
x600395,盘江股份,11254352700
x002254,泰和新材,11265133500
x002192,*ST融捷,11297597900
x002015,协鑫能科,11333625800
x300457,赢合科技,11347428200
x300132,青松股份,11354447900
x002048,宁波华翔,11359763500
x300568,星源材质,11374963400
x002310,东方园林,11386358900
x603881,数据港,11397327400
x002243,力合科创,11403891700
x600657,信达地产,11407514400
x600572,康恩贝,11416130500
x002249,大洋电机,11425510700
x600718,东软集团,11429806700
x600997,开滦股份,11432158900
x002833,弘亚数控,11432512900
x300346,南大光电,11445839500
x600604,市北高新,11445892400
x300770,新媒股份,11488211000
x002440,闰土股份,11493495000
x600728,佳都科技,11497560200
x300638,广和通,11536412900
x000090,天健集团,11547610800
x002950,奥美医疗,11550761000
x000035,中国天楹,11558900000
x002396,星网锐捷,11566447900
x600643,爱建集团,11580526300
x002959,小熊电器,11584560000
x002617,露笑科技,11594543700
x300119,瑞普生物,11608962400
x688106,金宏气体,11624001600
x300459,金科文化,11637334200
x000688,国城矿业,11645945000
x603179,新泉股份,11656128200
x600211,西藏药业,11658037400
x000717,韶钢松山,11662107700
x601975,招商南油,11663394600
x002534,杭锅股份,11694160600
x000913,钱江摩托,11701228800
x002123,梦网科技,11702422800
x600720,祁连山,11706457500
x002214,大立科技,11708260000
x002859,洁美科技,11731116700
x600744,华银电力,11737609000
x600075,新疆天业,11741148400
x002368,太极股份,11795696900
x600259,广晟有色,11797451600
x688301,奕瑞科技,11799903900
x600223,鲁商发展,11807080700
x600717,天津港,11817170900
x600729,重庆百货,11829978300
x000710,贝瑞基因,11865112200
x605136,丽人丽妆,11872182800
x688095,福昕软件,11885766000
x600037,歌华有线,11885783100
x601718,际华集团,11901315700
x688222,成都先导,11908209600
x600185,格力地产,11913108500
x603060,国检集团,11931304000
x002100,天康生物,11934163400
x601028,玉龙股份,11956803400
x600307,酒钢宏兴,11963012700
x000413,东旭光电,11976222700
x002239,奥特佳,12000055100
x600348,华阳股份,12025000000
x300348,长亮科技,12055922100
x603301,振德医疗,12057755300
x300236,上海新阳,12085181900
x600839,四川长虹,12094559900
x600908,无锡银行,12106363100
x601019,山东出版,12124889000
x002803,吉宏股份,12128017700
x605099,共创草坪,12131920300
x603212,赛伍技术,12136303400
x300776,帝尔激光,12145867600
x002677,浙江美大,12152231500
x605008,长鸿高科,12168520400
x601015,陕西黑猫,12190825300
x300143,盈康生命,12194751500
x600816,*ST安信,12196177600
x603596,伯特利,12220059500
x600435,北方导航,12227317200
x000685,中山公用,12228673100
x300613,富瀚微,12243297900
x002416,爱施德,12268889900
x002375,亚厦股份,12287767900
x003039,顺控发展,12294797900
x300406,九强生物,12310042400
x600062,华润双鹤,12310205000
x600649,城投控股,12319033300
x600007,中国国贸,12319065400
x600370,三房巷,12324650800
x600195,中牧股份,12329512700
x600546,山煤国际,12330877200
x000767,晋控电力,12338538300
x002158,汉钟精机,12355769700
x603666,亿嘉和,12356870700
x600864,哈投股份,12379394600
x600120,浙江东方,12409630600
x002810,山东赫达,12411154100
x300294,博雅生物,12414757300
x600006,东风汽车,12420000000
x000761,本钢板材,12439942600
x603056,德邦股份,12441600000
x603355,莱克电气,12453242400
x002975,博杰股份,12463715300
x603378,亚士创能,12471424700
x600446,金证股份,12476387000
x002085,万丰奥威,12487083000
x002906,华阳集团,12489840000
x600064,南京高科,12495524100
x300026,红日药业,12497284100
x000937,冀中能源,12508755800
x603680,今创集团,12516377700
x688116,天奈科技,12524975400
x002332,仙琚制药,12533225700
x000918,嘉凯城,12539130900
x688617,惠泰医疗,12539293600
x002610,爱康科技,12551531800
x000612,焦作万方,12553859600
x000519,中兵红箭,12574807600
x601258,ST庞大,12579486800
x688017,绿的谐波,12610036800
x601666,平煤股份,12612392600
x002351,漫步者,12625319400
x002287,奇正藏药,12632753900
x601222,林洋能源,12661938800
x603429,集友股份,12665759700
x603308,应流股份,12682134600
x002424,贵州百灵,12714912000
x000555,神州信息,12730004300
x601949,中国出版,12739275000
x601330,绿色动力,12749976000
x601677,明泰铝业,12764183200
x600273,嘉化能源,12779956400
x002273,水晶光电,12797904400
x300369,绿盟科技,12841438200
x603801,志邦家居,12857301500
x688578,艾力斯-U,12861000000
x300171,东富龙,12906042800
x600811,东方集团,12926724900
x600755,厦门国贸,12942575100
x300395,菲利华,12956958700
x300185,通裕重工,12976288100
x002258,利尔化学,12978422200
x002312,三泰控股,13018002200
x000718,苏宁环球,13018590100
x600740,山西焦化,13027400600
x688598,金博股份,13028000000
x000062,深圳华强,13032030200
x002387,维信诺,13047505500
x000528,柳    工,13055881800
x300451,创业慧康,13070984800
x300821,东岳硅材,13104000000
x000887,中鼎股份,13111792600
x603026,石大胜华,13123530000
x601311,骆驼股份,13123928700
x600325,华发股份,13126566300
x601163,三角轮胎,13128000000
x688198,佰仁医疗,13152000000
x605376,博迁新材,13174176000
x300815,玉禾田,13192288000
x300118,东方日升,13204923100
x600466,蓝光发展,13232296700
x600682,南京新百,13232479700
x688278,特宝生物,13233204000
x002320,海峡股份,13239863100
x300792,壹网壹创,13261721400
x603730,岱美股份,13271292100
x002481,双塔食品,13279405200
x000426,兴业矿业,13282899700
x300674,宇信科技,13289691200
x688183,生益电子,13309138800
x600248,陕西建工,13315963500
x000563,陕国投Ａ,13319083200
x603919,金徽酒,13325720100
x600641,万业企业,13334391200
x600246,万通发展,13351060500
x002498,汉缆股份,13373719900
x601038,一拖股份,13393851700
x603708,家家悦,13488240000
x002585,双星新材,13493765000
x603077,和邦生物,13511813000
x000088,盐 田 港,13517462000
x601200,上海环境,13529614000
x002755,奥赛康,13532578000
x002099,海翔药业,13581021000
x000727,*ST东科,13588701000
x002163,海南发展,13596066000
x002436,兴森科技,13599475000
x600373,中文传媒,13618390000
x600057,厦门象屿,13635110000
x600746,江苏索普,13649495000
x300456,赛微电子,13670810000
x002946,新乳业,13676445000
x002318,久立特材,13690162000
x601827,三峰环境,13711450000
x300567,精测电子,13715594000
x000030,富奥股份,13723985000
x600639,浦东金桥,13738334000
x600984,建设机械,13750127000
x002701,奥瑞金,13797161000
x688277,天智航-U,13816976000
x002390,信邦制药,13821325000
x600582,天地科技,13822887000
x300151,昌红科技,13828800000
x002139,拓邦股份,13838293000
x603599,广信股份,13884613000
x002291,星期六,13927867000
x000712,锦龙股份,13977600000
x002237,恒邦股份,13982815000
x603313,梦百合,13991816000
x600096,云天化,14061570000
x600933,爱柯迪,14062463000
x000818,航锦科技,14089153000
x600151,航天机电,14098700000
x300315,掌趣科技,14145894000
x000415,渤海租赁,14162554000
x300257,开山股份,14179172000
x300783,三只松鼠,14187380000
x601860,紫金银行,14204249000
x601512,中新集团,14209477000
x002847,盐津铺子,14219251000
x300502,新易盛,14252746000
x300775,三角防务,14270400000
x600500,中化国际,14275173000
x300850,新强联,14281380000
x300188,美亚柏科,14335536000
x603305,旭升股份,14399110000
x002233,塔牌集团,14414605000
x000016,深康佳Ａ,14423593000
x002244,滨江集团,14437100000
x600863,内蒙华电,14463260000
x600580,卧龙电驱,14502818000
x002612,朗姿股份,14516633000
x601005,重庆钢铁,14537322000
x688027,国盾量子,14562400000
x002698,博实股份,14571338000
x002407,多氟多,14571980000
x300058,蓝色光标,14572571000
x603520,司太立,14584077000
x000690,宝新能源,14600208000
x000155,川能动力,14605000000
x002468,申通快递,14619161000
x601952,苏垦农发,14634360000
x002268,卫 士 通,14640897000
x002041,登海种业,14660800000
x603043,广州酒家,14665061000
x601965,中国汽研,14689252000
x603588,高能环境,14695581000
x000049,德赛电池,14742119000
x000997,新 大 陆,14748202000
x601000,唐山港,14755562000
x002262,恩华药业,14762261000
x600056,中国医药,14766470000
x300768,迪普科技,14768369000
x688001,华兴源创,14778689000
x600812,华北制药,14824015000
x300323,华灿光电,14833228000
x601609,金田铜业,14846514000
x600060,海信视像,14877431000
x002324,普利特,14889815000
x603606,东方电缆,14913583000
x603533,掌阅科技,14922492000
x000429,粤高速Ａ,14949264000
x002191,劲嘉股份,15014922000
x002793,罗欣药业,15024359000
x300685,艾德生物,15051891000
x688266,泽璟制药-U,15129600000
x002675,东诚药业,15145806000
x688321,微芯生物,15170000000
x002850,科达利,15174767000
x603337,杰克股份,15186282000
x600376,首开股份,15193639000
x601326,秦港股份,15197761000
x000046,泛海控股,15224868000
x002281,光迅科技,15282957000
x600776,东方通信,15298081000
x688390,固德威,15312000000
x300526,中潜股份,15320715000
x002643,万润股份,15327986000
x000156,华数传媒,15379339000
x002851,麦格米特,15398523000
x600216,浙江医药,15413094000
x000564,*ST大集,15433570000
x300737,科顺股份,15439530000
x603927,中科软,15446320000
x300376,易事特,15453555000
x002918,蒙娜丽莎,15477280000
x688505,复旦张江,15478120000
x605009,豪悦护理,15485284000
x002505,鹏都农牧,15489454000
x600267,海正药业,15496786000
x300682,朗新科技,15500758000
x688298,东方生物,15506400000
x000598,兴蓉环境,15528337000
x600329,中新药业,15557962000
x300761,立华股份,15581690000
x000400,许继电气,15588740000
x300017,网宿科技,15601158000
x601369,陕鼓动力,15605030000
x600141,兴发集团,15693885000
x300390,天华超净,15694828000
x601333,广深铁路,15725452000
x300271,华宇软件,15736454000
x600339,中油工程,15744476000
x601608,中信重工,15752092000
x300212,易华录,15753889000
x688526,科前生物,15768150000
x600959,江苏有线,15802268000
x000923,河钢资源,15985332000
x605111,新洁能,15989600000
x601519,大智慧,16020862000
x000930,中粮科技,16064226000
x600673,东阳光,16124350000
x300054,鼎龙股份,16141284000
x600648,外高桥,16144665000
x002240,盛新锂能,16156230000
x000060,中金岭南,16242068000
x688158,优刻得-W,16271714000
x000778,新兴铸管,16282791000
x600765,中航重机,16425621000
x000559,万向钱潮,16452881000
x600901,江苏租赁,16516174000
x000672,上峰水泥,16524620000
x600567,山鹰国际,16544169000
x000990,诚志股份,16564818000
x600623,华谊集团,16616975000
x002531,天顺风能,16633828000
x300168,万达信息,16697442000
x600418,江淮汽车,16717946000
x601928,凤凰传媒,16719993000
x300298,三诺生物,16727663000
x600483,福能股份,16758787000
x600820,隧道股份,16789473000
x300072,三聚环保,16823997000
x002967,广电计量,16829780000
x688202,美迪西,16850980000
x000877,天山股份,16863465000
x600556,天下秀,16866285000
x688388,嘉元科技,16877036000
x000582,北部湾港,16979229000
x601686,友发集团,16981026000
x600098,广州发展,17065990000
x600499,科达制造,17071316000
x000031,大悦城,17145253000
x300616,尚品宅配,17239030000
x600970,中材国际,17254835000
x300748,金力永磁,17281135000
x600100,同方股份,17338809000
x600022,山东钢铁,17405014000
x600823,世茂股份,17405421000
x600562,国睿科技,17448103000
x600967,内蒙一机,17470793000
x603113,金能科技,17488839000
x600155,华创阳安,17499940000
x000028,国药一致,17510394000
x002203,海亮股份,17510449000
x002216,三全食品,17543718000
x601869,长飞光纤,17545503000
x001914,招商积余,17548727000
x603915,国茂股份,17555136000
x002408,齐翔腾达,17567034000
x603039,泛微网络,17665543000
x600621,华鑫股份,17674582000
x600559,老白干酒,17676563000
x300476,胜宏科技,17697299000
x002756,永兴材料,17703486000
x600835,上海机电,17724072000
x688339,亿华通-U,17734980000
x600320,振华重工,17754351000
x601003,柳钢股份,17760157000
x601699,潞安环能,17768971000
x002928,华夏航空,17798248000
x300777,中简科技,17816445000
x300623,捷捷微电,17833200000
x002670,国盛金控,17841481000
x000089,深圳机场,17882710000
x300296,利亚德,17902026000
x601778,晶科科技,17920452000
x600667,太极实业,17923678000
x002978,安宁股份,17940740000
x300024,机器人,17958358000
x688166,博瑞医药,18076900000
x000408,*ST藏格,18083580000
x688366,昊海生科,18128235000
x603733,仙鹤股份,18150547000
x688050,爱博医疗,18189094000
x688023,安恒信息,18192593000
x600456,宝钛股份,18212880000
x603000,人民网,18243902000
x000623,吉林敖东,18248124000
x600566,济川药业,18262569000
x600711,盛屯矿业,18265283000
x688408,中信博,18321590000
x603128,华贸物流,18345576000
x600116,三峡水利,18356572000
x300088,长信科技,18386510000
x600873,梅花生物,18569131000
x603826,坤彩科技,18626400000
x688520,神州细胞-U,18645429000
x603025,大豪科技,18651688000
x000012,南  玻Ａ,18669808000
x603005,晶方科技,18833634000
x300083,创世纪,18850798000
x300630,普利制药,18875295000
x601098,中南传媒,18929840000
x688016,心脉医疗,18930253000
x000831,五矿稀土,18931157000
x600782,新钢股份,18972900000
x600131,国网信通,18982865000
x603129,春风动力,19001077000
x002402,和而泰,19048113000
x600305,恒顺醋业,19056165000
x002221,东华能源,19161645000
x600548,深高速,19168971000
x000629,攀钢钒钛,19241031000
x002110,三钢闽光,19318421000
x603713,密尔克卫,19354884000
x002025,航天电器,19369350000
x002506,协鑫集成,19381714000
x603583,捷昌驱动,19406781000
x688200,华峰测控,19407329000
x603877,太平鸟,19417123000
x601908,京运通,19437553000
x600528,中铁工业,19438576000
x300763,锦浪科技,19492327000
x600879,航天电子,19524368000
x600764,中国海防,19542308000
x300009,安科生物,19593317000
x600179,*ST安通,19639287000
x601958,金钼股份,19650021000
x600737,中粮糖业,19698792000
x603719,良品铺子,19741230000
x603868,飞科电器,19767528000
x603650,彤程新材,19771218000
x300373,扬杰科技,19840132000
x300702,天宇股份,19850470000
x002128,露天煤业,19869070000
x600126,杭钢股份,19891644000
x688088,虹软科技,19934600000
x002389,航天彩虹,19961923000
x601139,深圳燃气,19964767000
x000627,天茂集团,20009548000
x000686,东北证券,20010872000
x600966,博汇纸业,20066033000
x000402,金 融 街,20085609000
x002901,大博医疗,20091678000
x601106,中国一重,20093304000
x002145,中核钛白,20105462000
x300244,迪安诊断,20158690000
x000921,海信家电,20181963000
x002745,木林森,20199505000
x300894,火星人,20217600000
x603298,杭叉集团,20316983000
x603565,中谷物流,20333333000
x002706,良信股份,20371770000
x002382,蓝帆医疗,20372474000
x000553,安道麦A,20393855000
x002124,天邦股份,20401901000
x600535,天士力,20405867000
x000729,燕京啤酒,20434410000
x600563,法拉电子,20448000000
x300861,美畅股份,20452511000
x600323,瀚蓝环境,20455553000
x002423,中粮资本,20460458000
x000550,江铃汽车,20535861000
x601375,中原证券,20567979000
x601212,白银有色,20585273000
x601611,中国核建,20587541000
x002131,利欧股份,20602153000
x000540,中天金融,20665501000
x601228,广州港,20685221000
x600675,中华企业,20726860000
x002497,雅化集团,20757651000
x000738,航发控制,20781952000
x603983,丸美股份,20786128000
x002075,沙钢股份,20787790000
x600507,方大特钢,20804920000
x600271,航天信息,20863091000
x600597,光明乳业,20902002000
x300618,寒锐钴业,20905349000
x000983,山西焦煤,20933422000
x600578,京能电力,21049812000
x300115,长盈精密,21078036000
x002151,北斗星通,21086027000
x000401,冀东水泥,21088734000
x000539,粤电力Ａ,21106142000
x603515,欧普照明,21154121000
x688686,奥普特,21155009000
x600583,海油工程,21178289000
x688055,龙腾光电,21200000000
x002461,珠江啤酒,21225820000
x600021,上海电力,21277545000
x000869,张  裕Ａ,21324785000
x000988,华工科技,21346822000
x600297,广汇汽车,21411197000
x300463,迈克生物,21432345000
x002092,中泰化学,21443031000
x600256,广汇能源,21477824000
x600498,烽火通信,21519132000
x603489,八方股份,21567659000
x002465,海格通信,21592684000
x600416,*ST湘电,21632249000
x601128,常熟银行,21652762000
x601016,节能风电,21656385000
x600378,昊华科技,21739781000
x601717,郑煤机,21742516000
x300073,当升科技,21760177000
x002597,金禾实业,21807921000
x002152,广电运通,21921845000
x002984,森麒麟,22082247000
x000933,神火股份,22113787000
x601099,太平洋,22153028000
x300747,锐科激光,22158720000
x600201,生物股份,22164408000
x600882,妙可蓝多,22231493000
x000960,锡业股份,22278165000
x002250,联化科技,22287165000
x002985,北摩高科,22331795000
x002065,东华软件,22369163000
x600008,首创股份,22388802000
x600095,湘财股份,22528718000
x002626,金达威,22575568000
x002747,埃斯顿,22586304000
x000009,中国宝安,22593914000
x603198,迎驾贡酒,22624000000
x603228,景旺电子,22634388000
x601118,海南橡胶,22680967000
x002242,九阳股份,22708202000
x688122,西部超导,22721095000
x002028,思源电气,22752449000
x000998,隆平高科,22757247000
x000591,太阳能,22793803000
x600282,南钢股份,22802424000
x300773,拉卡拉,22864572000
x002456,欧菲光,23040021000
x300841,康华生物,23083200000
x002948,青岛银行,23134710000
x600529,山东药玻,23173994000
x300474,景嘉微,23190092000
x600221,*ST海航,23192446000
x600909,华安证券,23210897000
x600859,王府井,23233173000
x600808,马钢股份,23256057000
x603225,新凤鸣,23259087000
x600928,西安银行,23288889000
x000581,威孚高科,23306758000
x300725,药石科技,23346431000
x603236,移远通信,23359452000
x688029,南微医学,23397170000
x002127,南极电商,23419464000
x002212,天融信,23491572000
x002683,宏大爆破,23509060000
x601179,中国西电,23681576000
x688005,容百科技,23733688000
x000959,首钢股份,23749359000
x000423,东阿阿胶,23754062000
x600153,建发股份,23853393000
x002010,传化智联,23877187000
x002081,金 螳 螂,24016060000
x000636,风华高科,24045961000
x600160,巨化股份,24108733000
x601777,ST力帆,24133874000
x000878,云南铜业,24220419000
x002867,周大生,24226537000
x601058,赛轮轮胎,24242007000
x002056,横店东磁,24308844000
x002595,豪迈科技,24352000000
x600702,ST舍得,24366261000
x688006,杭可科技,24416890000
x000750,国海证券,24445920000
x688696,极米科技,24500000000
x600884,杉杉股份,24501539000
x603444,吉比特,24506531000
x300363,博腾股份,24532188000
x002373,千方科技,24555777000
x600167,联美控股,24597284000
x002030,达安基因,24621706000
x000999,华润三九,24678069000
x601158,重庆水务,24720000000
x600732,爱旭股份,24741400000
x300070,碧水源,24747145000
x688063,派能科技,24807643000
x600409,三友化工,24875411000
x002958,青农商行,24888889000
x600699,均胜电子,24926502000
x601187,厦门银行,24939759000
x600704,物产中大,24956557000
x603027,千禾味业,24989451000
x600399,ST抚钢,25045670000
x600497,驰宏锌锗,25100067000
x002409,雅克科技,25105174000
x000902,新洋丰,25177415000
x600380,健康元,25181818000
x002500,山西证券,25236094000
x000733,振华科技,25354177000
x600316,洪都航空,25357169000
x600985,淮北矿业,25397982000
x600895,张江高科,25398509000
x000958,东方能源,25463570000
x002429,兆驰股份,25531945000
x000709,河钢股份,25590845000
x600295,鄂尔多斯,25617370000
x000516,国际医学,25672461000
x300482,万孚生物,25692820000
x600867,通化东宝,25709615000
x600536,中国软件,25712319000
x002557,洽洽食品,25730250000
x603678,火炬电子,25737902000
x300751,迈为股份,25761729000
x003012,东鹏控股,25829460000
x000671,阳 光 城,25853165000
x002399,海普瑞,25853759000
x600511,国药股份,25909633000
x600968,海油发展,25921016000
x600988,赤峰黄金,25973657000
x002926,华西证券,25987500000
x300136,信维通信,26008245000
x688083,中望软件,26065975000
x603893,瑞芯微,26137932000
x300001,特锐德,26166263000
x002966,苏州银行,26200000000
x300308,中际旭创,26246129000
x300726,宏达电子,26246560000
x600258,首旅酒店,26352249000
x600208,新湖中宝,26399985000
x300418,昆仑万维,26401039000
x300223,北京君正,26403427000
x603883,老百姓,26404093000
x000975,银泰黄金,26406629000
x002156,通富微电,26474416000
x603858,步长制药,26484670000
x688188,柏楚电子,26543000000
x600977,中国电影,26548740000
x601997,贵阳银行,26580917000
x002608,江苏国信,26597681000
x002223,鱼跃医疗,26605738000
x600170,上海建工,26624149000
x002925,盈趣科技,26659585000
x000927,中国铁物,26682060000
x000967,盈峰环境,26727875000
x600549,厦门钨业,26795771000
x002019,亿帆医药,26817186000
x002653,海思科,26861991000
x688139,海尔生物,26900368000
x300383,光环新网,26943223000
x603568,伟明环保,26965742000
x600340,华夏幸福,27043808000
x603786,科博达,27210801000
x002563,森马服饰,27218711000
x002430,杭氧股份,27221119000
x600166,福田汽车,27418551000
x002138,顺络电子,27479330000
x600612,老凤祥,27552613000
x603712,七一二,27707080000
x000961,中南建设,27707360000
x003022,联泓新科,27748994000
x002180,纳思达,27785360000
x002831,裕同科技,27797450000
x688208,道通科技,27810000000
x300741,华宝股份,27837776000
x600038,中直股份,27864564000
x002727,一心堂,27967782000
x000403,双林生物,27971071000
x600598,北大荒,27980682000
x300037,新宙邦,28053048000
x600642,申能股份,28096859000
x000021,深科技,28101054000
x002463,沪电股份,28159154000
x603317,天味食品,28161953000
x002541,鸿路钢构,28176074000
x002146,荣盛发展,28176102000
x600415,小商品城,28273058000
x603290,斯达半导,28312000000
x001872,招商港口,28508675000
x600390,五矿资本,28562716000
x601127,小康股份,28573131000
x002439,启明星辰,28689028000
x000883,湖北能源,28697852000
x002936,郑州银行,28703958000
x688608,恒玄科技,28759200000
x601399,ST国重装,28855007000
x603267,鸿远电子,29029405000
x000830,鲁西化工,29040865000
x000547,航天发展,29186566000
x605358,立昂微,29202282000
x600733,北汽蓝谷,29276865000
x002603,以岭药业,29358669000
x600487,亨通光电,29362002000
x600392,盛和资源,29363945000
x300357,我武生物,29404477000
x002558,巨人网络,29474972000
x600372,中航电子,29501678000
x603456,九洲药业,29639629000
x688521,芯原股份-U,29645185000
x688536,思瑞浦,29680000000
x000825,太钢不锈,29791376000
x601198,东兴证券,29896294000
x600779,水井坊,30068095000
x000630,铜陵有色,30105885000
