Index,code1,上市公司简称,门类名称及代码,行业大类代码,行业大类名称,
2342,x002577,雷柏科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2343,x002579,中京电子,制造业（C）,39,计算机、通信和其他电子设备制造业,
2344,x002583,海能达,制造业（C）,39,计算机、通信和其他电子设备制造业,
2345,x002587,奥拓电子,制造业（C）,39,计算机、通信和其他电子设备制造业,
2346,x002600,领益智造,制造业（C）,39,计算机、通信和其他电子设备制造业,
2347,x002618,丹邦科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2348,x002635,安洁科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2349,x002636,金安国纪,制造业（C）,39,计算机、通信和其他电子设备制造业,
2350,x002655,共达电声,制造业（C）,39,计算机、通信和其他电子设备制造业,
2351,x002660,茂硕电源,制造业（C）,39,计算机、通信和其他电子设备制造业,
2352,x002681,*ST奋达,制造业（C）,39,计算机、通信和其他电子设备制造业,
2353,x002729,好利来,制造业（C）,39,计算机、通信和其他电子设备制造业,
2354,x002766,ST索菱,制造业（C）,39,计算机、通信和其他电子设备制造业,
2355,x002782,可立克,制造业（C）,39,计算机、通信和其他电子设备制造业,
2356,x002792,通宇通讯,制造业（C）,39,计算机、通信和其他电子设备制造业,
2357,x002796,世嘉科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2358,x002806,华锋股份,制造业（C）,39,计算机、通信和其他电子设备制造业,
2359,x002813,路畅科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2360,x002815,崇达技术,制造业（C）,39,计算机、通信和其他电子设备制造业,
2361,x002829,星网宇达,制造业（C）,39,计算机、通信和其他电子设备制造业,
2362,x002835,同为股份,制造业（C）,39,计算机、通信和其他电子设备制造业,
2363,x002841,视源股份,制造业（C）,39,计算机、通信和其他电子设备制造业,
2364,x002845,同兴达,制造业（C）,39,计算机、通信和其他电子设备制造业,
2365,x002848,高斯贝尔,制造业（C）,39,计算机、通信和其他电子设备制造业,
2366,x002855,捷荣技术,制造业（C）,39,计算机、通信和其他电子设备制造业,
2367,x002859,洁美科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2368,x002861,瀛通通讯,制造业（C）,39,计算机、通信和其他电子设备制造业,
2369,x002866,传艺科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2370,x002869,金溢科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2371,x002876,三利谱,制造业（C）,39,计算机、通信和其他电子设备制造业,
2372,x002881,美格智能,制造业（C）,39,计算机、通信和其他电子设备制造业,
2373,x002885,京泉华,制造业（C）,39,计算机、通信和其他电子设备制造业,
2374,x002888,惠威科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2375,x002897,意华股份,制造业（C）,39,计算机、通信和其他电子设备制造业,
2376,x002902,铭普光磁,制造业（C）,39,计算机、通信和其他电子设备制造业,
2377,x002906,华阳集团,制造业（C）,39,计算机、通信和其他电子设备制造业,
2378,x002913,奥士康,制造业（C）,39,计算机、通信和其他电子设备制造业,
2379,x002916,深南电路,制造业（C）,39,计算机、通信和其他电子设备制造业,
2380,x002925,盈趣科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2381,x002935,天奥电子,制造业（C）,39,计算机、通信和其他电子设备制造业,
2382,x002937,兴瑞科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2383,x002938,鹏鼎控股,制造业（C）,39,计算机、通信和其他电子设备制造业,
2384,x002947,恒铭达,制造业（C）,39,计算机、通信和其他电子设备制造业,
2385,x002952,亚世光电,制造业（C）,39,计算机、通信和其他电子设备制造业,
2386,x002955,鸿合科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2387,x002960,青鸟消防,制造业（C）,39,计算机、通信和其他电子设备制造业,
2388,x002962,五方光电,制造业（C）,39,计算机、通信和其他电子设备制造业,
2389,x002970,锐明技术,制造业（C）,39,计算机、通信和其他电子设备制造业,
2390,x002972,科安达,制造业（C）,39,计算机、通信和其他电子设备制造业,
2391,x002977,天箭科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2392,x002981,朝阳科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2393,x002983,芯瑞达,制造业（C）,39,计算机、通信和其他电子设备制造业,
2394,x002992,宝明科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2395,x002993,奥海科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2396,x003015,日久光电,制造业（C）,39,计算机、通信和其他电子设备制造业,
2397,x003019,宸展光电,制造业（C）,39,计算机、通信和其他电子设备制造业,
2398,x003026,中晶科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2399,x200468,宁通信B,制造业（C）,39,计算机、通信和其他电子设备制造业,
2400,x300042,朗科科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2401,x300046,台基股份,制造业（C）,39,计算机、通信和其他电子设备制造业,
2402,x300053,欧比特,制造业（C）,39,计算机、通信和其他电子设备制造业,
2403,x300065,海兰信,制造业（C）,39,计算机、通信和其他电子设备制造业,
2404,x300076,GQY视讯,制造业（C）,39,计算机、通信和其他电子设备制造业,
2405,x300077,国民技术,制造业（C）,39,计算机、通信和其他电子设备制造业,
2406,x300078,思创医惠,制造业（C）,39,计算机、通信和其他电子设备制造业,
2407,x300079,数码科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2408,x300083,创世纪,制造业（C）,39,计算机、通信和其他电子设备制造业,
2409,x300088,长信科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2410,x300101,振芯科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2411,x300102,乾照光电,制造业（C）,39,计算机、通信和其他电子设备制造业,
2412,x300114,中航电测,制造业（C）,39,计算机、通信和其他电子设备制造业,
2413,x300115,长盈精密,制造业（C）,39,计算机、通信和其他电子设备制造业,
2414,x300120,经纬辉开,制造业（C）,39,计算机、通信和其他电子设备制造业,
2415,x300127,银河磁体,制造业（C）,39,计算机、通信和其他电子设备制造业,
2416,x300128,锦富技术,制造业（C）,39,计算机、通信和其他电子设备制造业,
2417,x300134,大富科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2418,x300136,信维通信,制造业（C）,39,计算机、通信和其他电子设备制造业,
2419,x300139,晓程科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2420,x300155,安居宝,制造业（C）,39,计算机、通信和其他电子设备制造业,
2421,x300162,雷曼光电,制造业（C）,39,计算机、通信和其他电子设备制造业,
2422,x300177,中海达,制造业（C）,39,计算机、通信和其他电子设备制造业,
2423,x300205,天喻信息,制造业（C）,39,计算机、通信和其他电子设备制造业,
2424,x300211,亿通科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2425,x300213,佳讯飞鸿,制造业（C）,39,计算机、通信和其他电子设备制造业,
2426,x300219,鸿利智汇,制造业（C）,39,计算机、通信和其他电子设备制造业,
2427,x300220,金运激光,制造业（C）,39,计算机、通信和其他电子设备制造业,
2428,x300223,北京君正,制造业（C）,39,计算机、通信和其他电子设备制造业,
2429,x300227,光韵达,制造业（C）,39,计算机、通信和其他电子设备制造业,
2430,x300232,洲明科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2431,x300241,瑞丰光电,制造业（C）,39,计算机、通信和其他电子设备制造业,
2432,x300256,星星科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2433,x300270,中威电子,制造业（C）,39,计算机、通信和其他电子设备制造业,
2434,x300282,三盛教育,制造业（C）,39,计算机、通信和其他电子设备制造业,
2435,x300296,利亚德,制造业（C）,39,计算机、通信和其他电子设备制造业,
2436,x300301,长方集团,制造业（C）,39,计算机、通信和其他电子设备制造业,
2437,x300303,聚飞光电,制造业（C）,39,计算机、通信和其他电子设备制造业,
2438,x300308,中际旭创,制造业（C）,39,计算机、通信和其他电子设备制造业,
2439,x300319,麦捷科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2440,x300322,硕贝德,制造业（C）,39,计算机、通信和其他电子设备制造业,
2441,x300323,华灿光电,制造业（C）,39,计算机、通信和其他电子设备制造业,
2442,x300327,中颖电子,制造业（C）,39,计算机、通信和其他电子设备制造业,
2443,x300331,苏大维格,制造业（C）,39,计算机、通信和其他电子设备制造业,
2444,x300346,南大光电,制造业（C）,39,计算机、通信和其他电子设备制造业,
2445,x300351,永贵电器,制造业（C）,39,计算机、通信和其他电子设备制造业,
2446,x300353,东土科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2447,x300367,ST网力,制造业（C）,39,计算机、通信和其他电子设备制造业,
2448,x300373,扬杰科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2449,x300389,艾比森,制造业（C）,39,计算机、通信和其他电子设备制造业,
2450,x300390,天华超净,制造业（C）,39,计算机、通信和其他电子设备制造业,
2451,x300393,中来股份,制造业（C）,39,计算机、通信和其他电子设备制造业,
2452,x300394,天孚通信,制造业（C）,39,计算机、通信和其他电子设备制造业,
2453,x300397,天和防务,制造业（C）,39,计算机、通信和其他电子设备制造业,
2454,x300408,三环集团,制造业（C）,39,计算机、通信和其他电子设备制造业,
2455,x300414,中光防雷,制造业（C）,39,计算机、通信和其他电子设备制造业,
2456,x300433,蓝思科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2457,x300449,汉邦高科,制造业（C）,39,计算机、通信和其他电子设备制造业,
2458,x300455,康拓红外,制造业（C）,39,计算机、通信和其他电子设备制造业,
2459,x300456,赛微电子,制造业（C）,39,计算机、通信和其他电子设备制造业,
2460,x300458,全志科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2461,x300460,惠伦晶体,制造业（C）,39,计算机、通信和其他电子设备制造业,
2462,x300474,景嘉微,制造业（C）,39,计算机、通信和其他电子设备制造业,
2463,x300476,胜宏科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2464,x300479,神思电子,制造业（C）,39,计算机、通信和其他电子设备制造业,
2465,x300502,新易盛,制造业（C）,39,计算机、通信和其他电子设备制造业,
2466,x300504,天邑股份,制造业（C）,39,计算机、通信和其他电子设备制造业,
2467,x300514,友讯达,制造业（C）,39,计算机、通信和其他电子设备制造业,
2468,x300516,久之洋,制造业（C）,39,计算机、通信和其他电子设备制造业,
2469,x300531,优博讯,制造业（C）,39,计算机、通信和其他电子设备制造业,
2470,x300543,朗科智能,制造业（C）,39,计算机、通信和其他电子设备制造业,
2471,x300546,雄帝科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2472,x300548,博创科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2473,x300555,路通视信,制造业（C）,39,计算机、通信和其他电子设备制造业,
2474,x300563,神宇股份,制造业（C）,39,计算机、通信和其他电子设备制造业,
2475,x300565,科信技术,制造业（C）,39,计算机、通信和其他电子设备制造业,
2476,x300566,激智科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2477,x300570,太辰光,制造业（C）,39,计算机、通信和其他电子设备制造业,
2478,x300581,晨曦航空,制造业（C）,39,计算机、通信和其他电子设备制造业,
2479,x300582,英飞特,制造业（C）,39,计算机、通信和其他电子设备制造业,
2480,x300590,移为通信,制造业（C）,39,计算机、通信和其他电子设备制造业,
2481,x300602,飞荣达,制造业（C）,39,计算机、通信和其他电子设备制造业,
2482,x300615,欣天科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2483,x300620,光库科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2484,x300623,捷捷微电,制造业（C）,39,计算机、通信和其他电子设备制造业,
2485,x300627,华测导航,制造业（C）,39,计算机、通信和其他电子设备制造业,
2486,x300628,亿联网络,制造业（C）,39,计算机、通信和其他电子设备制造业,
2487,x300629,新劲刚,制造业（C）,39,计算机、通信和其他电子设备制造业,
2488,x300632,光莆股份,制造业（C）,39,计算机、通信和其他电子设备制造业,
2489,x300638,广和通,制造业（C）,39,计算机、通信和其他电子设备制造业,
2490,x300647,超频三,制造业（C）,39,计算机、通信和其他电子设备制造业,
2491,x300656,民德电子,制造业（C）,39,计算机、通信和其他电子设备制造业,
2492,x300657,弘信电子,制造业（C）,39,计算机、通信和其他电子设备制造业,
2493,x300661,圣邦股份,制造业（C）,39,计算机、通信和其他电子设备制造业,
2494,x300666,江丰电子,制造业（C）,39,计算机、通信和其他电子设备制造业,
2495,x300672,国科微,制造业（C）,39,计算机、通信和其他电子设备制造业,
2496,x300679,电连技术,制造业（C）,39,计算机、通信和其他电子设备制造业,
2497,x300686,智动力,制造业（C）,39,计算机、通信和其他电子设备制造业,
2498,x300689,澄天伟业,制造业（C）,39,计算机、通信和其他电子设备制造业,
2499,x300691,联合光电,制造业（C）,39,计算机、通信和其他电子设备制造业,
2500,x300698,万马科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2501,x300701,森霸传感,制造业（C）,39,计算机、通信和其他电子设备制造业,
2502,x300708,聚灿光电,制造业（C）,39,计算机、通信和其他电子设备制造业,
2503,x300709,精研科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2504,x300710,万隆光电,制造业（C）,39,计算机、通信和其他电子设备制造业,
2505,x300711,广哈通信,制造业（C）,39,计算机、通信和其他电子设备制造业,
2506,x300726,宏达电子,制造业（C）,39,计算机、通信和其他电子设备制造业,
2507,x300735,光弘科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2508,x300739,明阳电路,制造业（C）,39,计算机、通信和其他电子设备制造业,
2509,x300743,天地数码,制造业（C）,39,计算机、通信和其他电子设备制造业,
2510,x300747,锐科激光,制造业（C）,39,计算机、通信和其他电子设备制造业,
2511,x300752,隆利科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2512,x300762,上海瀚讯,制造业（C）,39,计算机、通信和其他电子设备制造业,
2513,x300782,卓胜微,制造业（C）,39,计算机、通信和其他电子设备制造业,
2514,x300787,海能实业,制造业（C）,39,计算机、通信和其他电子设备制造业,
2515,x300790,宇瞳光学,制造业（C）,39,计算机、通信和其他电子设备制造业,
2516,x300793,佳禾智能,制造业（C）,39,计算机、通信和其他电子设备制造业,
2517,x300802,矩子科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2518,x300807,天迈科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2519,x300811,铂科新材,制造业（C）,39,计算机、通信和其他电子设备制造业,
2520,x300822,贝仕达克,制造业（C）,39,计算机、通信和其他电子设备制造业,
2521,x300831,派瑞股份,制造业（C）,39,计算机、通信和其他电子设备制造业,
2522,x300835,龙磁科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2523,x300842,帝科股份,制造业（C）,39,计算机、通信和其他电子设备制造业,
2524,x300843,胜蓝股份,制造业（C）,39,计算机、通信和其他电子设备制造业,
2525,x300847,中船汉光,制造业（C）,39,计算机、通信和其他电子设备制造业,
2526,x300852,四会富仕,制造业（C）,39,计算机、通信和其他电子设备制造业,
2527,x300857,协创数据,制造业（C）,39,计算机、通信和其他电子设备制造业,
2528,x300866,安克创新,制造业（C）,39,计算机、通信和其他电子设备制造业,
2529,x300870,欧陆通,制造业（C）,39,计算机、通信和其他电子设备制造业,
2530,x300884,狄耐克,制造业（C）,39,计算机、通信和其他电子设备制造业,
2531,x300903,科翔股份,制造业（C）,39,计算机、通信和其他电子设备制造业,
2532,x300909,汇创达,制造业（C）,39,计算机、通信和其他电子设备制造业,
2533,x300916,朗特智能,制造业（C）,39,计算机、通信和其他电子设备制造业,
2534,x600060,海信视像,制造业（C）,39,计算机、通信和其他电子设备制造业,
2535,x600100,同方股份,制造业（C）,39,计算机、通信和其他电子设备制造业,
2536,x600118,中国卫星,制造业（C）,39,计算机、通信和其他电子设备制造业,
2537,x600130,波导股份,制造业（C）,39,计算机、通信和其他电子设备制造业,
2538,x600151,航天机电,制造业（C）,39,计算机、通信和其他电子设备制造业,
2539,x600171,上海贝岭,制造业（C）,39,计算机、通信和其他电子设备制造业,
2540,x600183,生益科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2541,x600198,大唐电信,制造业（C）,39,计算机、通信和其他电子设备制造业,
2542,x600203,福日电子,制造业（C）,39,计算机、通信和其他电子设备制造业,
2543,x600234,ST山水,制造业（C）,39,计算机、通信和其他电子设备制造业,
2544,x600237,铜峰电子,制造业（C）,39,计算机、通信和其他电子设备制造业,
2545,x600260,凯乐科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2546,x600271,航天信息,制造业（C）,39,计算机、通信和其他电子设备制造业,
2547,x600288,大恒科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2548,x600330,天通股份,制造业（C）,39,计算机、通信和其他电子设备制造业,
2549,x600345,长江通信,制造业（C）,39,计算机、通信和其他电子设备制造业,
2550,x600353,旭光电子,制造业（C）,39,计算机、通信和其他电子设备制造业,
2551,x600355,精伦电子,制造业（C）,39,计算机、通信和其他电子设备制造业,
2552,x600360,华微电子,制造业（C）,39,计算机、通信和其他电子设备制造业,
2553,x600363,联创光电,制造业（C）,39,计算机、通信和其他电子设备制造业,
2554,x600405,动力源,制造业（C）,39,计算机、通信和其他电子设备制造业,
2555,x600435,北方导航,制造业（C）,39,计算机、通信和其他电子设备制造业,
2556,x600460,士兰微,制造业（C）,39,计算机、通信和其他电子设备制造业,
2557,x600485,*ST信威,制造业（C）,39,计算机、通信和其他电子设备制造业,
2558,x600498,烽火通信,制造业（C）,39,计算机、通信和其他电子设备制造业,
2559,x600525,长园集团,制造业（C）,39,计算机、通信和其他电子设备制造业,
2560,x600552,凯盛科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2561,x600562,国睿科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2562,x600563,法拉电子,制造业（C）,39,计算机、通信和其他电子设备制造业,
2563,x600584,长电科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2564,x600601,方正科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2565,x600666,ST瑞德,制造业（C）,39,计算机、通信和其他电子设备制造业,
2566,x600667,太极实业,制造业（C）,39,计算机、通信和其他电子设备制造业,
2567,x600703,三安光电,制造业（C）,39,计算机、通信和其他电子设备制造业,
2568,x600707,彩虹股份,制造业（C）,39,计算机、通信和其他电子设备制造业,
2569,x600734,*ST实达,制造业（C）,39,计算机、通信和其他电子设备制造业,
2570,x600745,闻泰科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2571,x600764,中国海防,制造业（C）,39,计算机、通信和其他电子设备制造业,
2572,x600775,南京熊猫,制造业（C）,39,计算机、通信和其他电子设备制造业,
2573,x600776,东方通信,制造业（C）,39,计算机、通信和其他电子设备制造业,
2574,x600839,四川长虹,制造业（C）,39,计算机、通信和其他电子设备制造业,
2575,x600870,ST厦华,制造业（C）,39,计算机、通信和其他电子设备制造业,
2576,x600888,新疆众和,制造业（C）,39,计算机、通信和其他电子设备制造业,
2577,x600898,*ST美讯,制造业（C）,39,计算机、通信和其他电子设备制造业,
2578,x600980,北矿科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2579,x600990,四创电子,制造业（C）,39,计算机、通信和其他电子设备制造业,
2580,x601138,工业富联,制造业（C）,39,计算机、通信和其他电子设备制造业,
2581,x601231,环旭电子,制造业（C）,39,计算机、通信和其他电子设备制造业,
2582,x601869,长飞光纤,制造业（C）,39,计算机、通信和其他电子设备制造业,
2583,x603002,宏昌电子,制造业（C）,39,计算机、通信和其他电子设备制造业,
2584,x603005,晶方科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2585,x603019,中科曙光,制造业（C）,39,计算机、通信和其他电子设备制造业,
2586,x603023,威帝股份,制造业（C）,39,计算机、通信和其他电子设备制造业,
2587,x603025,大豪科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2588,x603042,华脉科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2589,x603068,博通集成,制造业（C）,39,计算机、通信和其他电子设备制造业,
2590,x603083,剑桥科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2591,x603106,恒银科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2592,x603115,海星股份,制造业（C）,39,计算机、通信和其他电子设备制造业,
2593,x603118,共进股份,制造业（C）,39,计算机、通信和其他电子设备制造业,
2594,x603133,碳元科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2595,x603160,汇顶科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2596,x603186,华正新材,制造业（C）,39,计算机、通信和其他电子设备制造业,
2597,x603228,景旺电子,制造业（C）,39,计算机、通信和其他电子设备制造业,
2598,x603236,移远通信,制造业（C）,39,计算机、通信和其他电子设备制造业,
2599,x603267,鸿远电子,制造业（C）,39,计算机、通信和其他电子设备制造业,
2600,x603290,斯达半导,制造业（C）,39,计算机、通信和其他电子设备制造业,
2601,x603327,福蓉科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2602,x603328,依顿电子,制造业（C）,39,计算机、通信和其他电子设备制造业,
2603,x603380,易德龙,制造业（C）,39,计算机、通信和其他电子设备制造业,
2604,x603386,广东骏亚,制造业（C）,39,计算机、通信和其他电子设备制造业,
2605,x603390,通达电气,制造业（C）,39,计算机、通信和其他电子设备制造业,
2606,x603496,恒为科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2607,x603501,韦尔股份,制造业（C）,39,计算机、通信和其他电子设备制造业,
2608,x603516,淳中科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2609,x603528,多伦科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2610,x603595,东尼电子,制造业（C）,39,计算机、通信和其他电子设备制造业,
2611,x603633,徕木股份,制造业（C）,39,计算机、通信和其他电子设备制造业,
2612,x603660,苏州科达,制造业（C）,39,计算机、通信和其他电子设备制造业,
2613,x603678,火炬电子,制造业（C）,39,计算机、通信和其他电子设备制造业,
2614,x603712,七一二,制造业（C）,39,计算机、通信和其他电子设备制造业,
2615,x603773,沃格光电,制造业（C）,39,计算机、通信和其他电子设备制造业,
2616,x603803,瑞斯康达,制造业（C）,39,计算机、通信和其他电子设备制造业,
2617,x603890,春秋电子,制造业（C）,39,计算机、通信和其他电子设备制造业,
2618,x603893,瑞芯微,制造业（C）,39,计算机、通信和其他电子设备制造业,
2619,x603920,世运电路,制造业（C）,39,计算机、通信和其他电子设备制造业,
2620,x603933,睿能科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2621,x603936,博敏电子,制造业（C）,39,计算机、通信和其他电子设备制造业,
2622,x603986,兆易创新,制造业（C）,39,计算机、通信和其他电子设备制造业,
2623,x603989,艾华集团,制造业（C）,39,计算机、通信和其他电子设备制造业,
2624,x603996,*ST中新,制造业（C）,39,计算机、通信和其他电子设备制造业,
2625,x605058,澳弘电子,制造业（C）,39,计算机、通信和其他电子设备制造业,
2626,x605111,新洁能,制造业（C）,39,计算机、通信和其他电子设备制造业,
2627,x605118,力鼎光电,制造业（C）,39,计算机、通信和其他电子设备制造业,
2628,x605218,伟时电子,制造业（C）,39,计算机、通信和其他电子设备制造业,
2629,x605258,协和电子,制造业（C）,39,计算机、通信和其他电子设备制造业,
2630,x605358,立昂微,制造业（C）,39,计算机、通信和其他电子设备制造业,
2631,x688002,睿创微纳,制造业（C）,39,计算机、通信和其他电子设备制造业,
2632,x688005,容百科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2633,x688007,光峰科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2634,x688008,澜起科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2635,x688011,新光光电,制造业（C）,39,计算机、通信和其他电子设备制造业,
2636,x688019,安集科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2637,x688020,方邦股份,制造业（C）,39,计算机、通信和其他电子设备制造业,
2638,x688025,杰普特,制造业（C）,39,计算机、通信和其他电子设备制造业,
2639,x688027,国盾量子,制造业（C）,39,计算机、通信和其他电子设备制造业,
2640,x688036,传音控股,制造业（C）,39,计算机、通信和其他电子设备制造业,
2641,x688055,龙腾光电,制造业（C）,39,计算机、通信和其他电子设备制造业,
2642,x688080,映翰通,制造业（C）,39,计算机、通信和其他电子设备制造业,
2643,x688081,兴图新科,制造业（C）,39,计算机、通信和其他电子设备制造业,
2644,x688086,紫晶存储,制造业（C）,39,计算机、通信和其他电子设备制造业,
2645,x688093,世华科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2646,x688100,威胜信息,制造业（C）,39,计算机、通信和其他电子设备制造业,
2647,x688123,聚辰股份,制造业（C）,39,计算机、通信和其他电子设备制造业,
2648,x688126,沪硅产业-U,制造业（C）,39,计算机、通信和其他电子设备制造业,
2649,x688135,利扬芯片,制造业（C）,39,计算机、通信和其他电子设备制造业,
2650,x688138,清溢光电,制造业（C）,39,计算机、通信和其他电子设备制造业,
2651,x688159,有方科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2652,x688181,八亿时空,制造业（C）,39,计算机、通信和其他电子设备制造业,
2653,x688208,道通科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2654,x688286,敏芯股份,制造业（C）,39,计算机、通信和其他电子设备制造业,
2655,x688288,鸿泉物联,制造业（C）,39,计算机、通信和其他电子设备制造业,
2656,x688311,盟升电子,制造业（C）,39,计算机、通信和其他电子设备制造业,
2657,x688313,仕佳光子-U,制造业（C）,39,计算机、通信和其他电子设备制造业,
2658,x688388,嘉元科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2659,x688396,华润微,制造业（C）,39,计算机、通信和其他电子设备制造业,
2660,x688418,震有科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2661,x688519,南亚新材,制造业（C）,39,计算机、通信和其他电子设备制造业,
2662,x688595,芯海科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2663,x688608,恒玄科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2664,x688788,科思科技,制造业（C）,39,计算机、通信和其他电子设备制造业,
2665,x688981,中芯国际-U,制造业（C）,39,计算机、通信和其他电子设备制造业,
2666,x002058,威尔泰,制造业（C）,40,仪器仪表制造业,
2667,x002121,*ST科陆,制造业（C）,40,仪器仪表制造业,
2668,x002175,ST东网,制造业（C）,40,仪器仪表制造业,
2669,x002338,奥普光电,制造业（C）,40,仪器仪表制造业,
2670,x002658,雪迪龙,制造业（C）,40,仪器仪表制造业,
2671,x002747,埃斯顿,制造业（C）,40,仪器仪表制造业,
2672,x002767,先锋电子,制造业（C）,40,仪器仪表制造业,
2673,x002849,威星智能,制造业（C）,40,仪器仪表制造业,
2674,x002857,三晖电气,制造业（C）,40,仪器仪表制造业,
2675,x002870,香山股份,制造业（C）,40,仪器仪表制造业,
2676,x002877,智能自控,制造业（C）,40,仪器仪表制造业,
2677,x002979,雷赛智能,制造业（C）,40,仪器仪表制造业,
2678,x002980,华盛昌,制造业（C）,40,仪器仪表制造业,
2679,x300007,汉威科技,制造业（C）,40,仪器仪表制造业,
2680,x300066,三川智慧,制造业（C）,40,仪器仪表制造业,
2681,x300112,万讯自控,制造业（C）,40,仪器仪表制造业,
2682,x300137,先河环保,制造业（C）,40,仪器仪表制造业,
2683,x300165,天瑞仪器,制造业（C）,40,仪器仪表制造业,
2684,x300203,聚光科技,制造业（C）,40,仪器仪表制造业,
2685,x300259,新天科技,制造业（C）,40,仪器仪表制造业,
2686,x300286,安科瑞,制造业（C）,40,仪器仪表制造业,
2687,x300306,远方信息,制造业（C）,40,仪器仪表制造业,
2688,x300354,东华测试,制造业（C）,40,仪器仪表制造业,
2689,x300360,炬华科技,制造业（C）,40,仪器仪表制造业,
2690,x300370,安控科技,制造业（C）,40,仪器仪表制造业,
2691,x300371,汇中股份,制造业（C）,40,仪器仪表制造业,
2692,x300416,苏试试验,制造业（C）,40,仪器仪表制造业,
2693,x300417,南华仪器,制造业（C）,40,仪器仪表制造业,
2694,x300430,诚益通,制造业（C）,40,仪器仪表制造业,
2695,x300445,康斯特,制造业（C）,40,仪器仪表制造业,
2696,x300466,赛摩智能,制造业（C）,40,仪器仪表制造业,
